,timestamp,PM2.5,Temperature_in_°C,Relative_Temp_in_°C,Wind_Speed_in_Kmph,Rel_Humidity,Dew_Point_in_°C,Atmospheric_Pressure_in_mb,Thunder,Few_clouds,Rain,Clear,Cloudy
41936,21-07-2021 13:00,65,33,42,9,0.67,26,998,0,0,0,0,0
41937,21-07-2021 14:00,60,33,42,7,0.67,26,998,0,0,0,0,0
41938,21-07-2021 15:00,68,33,44,7,0.71,27,997,0,0,0,0,0
41939,21-07-2021 16:00,58,33,46,7,0.75,28,996,0,0,0,0,0
41940,21-07-2021 17:00,60,33,46,9,0.75,28,996,0,0,0,0,0
41941,21-07-2021 18:00,67,33,44,9,0.71,27,996,0,0,0,0,0
41942,21-07-2021 19:00,68,32,44,6,0.79,28,996,0,0,0,0,0
41943,21-07-2021 20:00,58,31,44,6,0.89,29,996,0,0,0,0,0
41944,21-07-2021 21:00,58,31,47,7,0.94,30,997,0,0,0,0,0
41945,21-07-2021 22:00,187,31,47,7,0.94,30,998,0,0,0,0,0
41946,21-07-2021 23:00,230,29.5,40.25,8.5,0.94,28.5,998,0,0,0,0,0
41947,22-07-2021 01:00,63,29,38,13,0.94,28,997,1,0,0,0,0
41948,22-07-2021 02:00,65,28,35,20,0.94,27,997,1,0,0,0,0
41949,22-07-2021 03:00,58,27,33,11,1,27,997,1,0,0,0,0
41950,22-07-2021 04:00,20,27,32,3,0.94,26,996,1,0,0,0,0
41951,22-07-2021 05:00,23,27,32,3,0.94,26,996,0,0,0,0,0
41952,22-07-2021 06:00,38,27,32,3,0.94,26,997,0,0,0,0,0
41953,22-07-2021 07:00,80,27,32,3,0.94,26,997,0,0,0,0,0
41954,22-07-2021 08:00,60,28,35,7,0.94,27,997,0,0,0,0,0
41955,22-07-2021 09:00,63,29,37,9,0.89,27,998,0,0,0,0,0
41956,22-07-2021 10:00,75,30,39,9,0.84,27,998,0,0,0,0,0
41957,22-07-2021 11:00,77,31,41,7,0.79,27,998,0,0,0,0,0
41958,22-07-2021 12:00,50,32,44,11,0.79,28,998,0,0,0,0,0
41959,22-07-2021 13:00,60,33,44,15,0.71,27,998,0,0,0,0,0
41960,22-07-2021 14:00,40,33,44,13,0.71,27,997,0,0,0,0,0
41961,22-07-2021 15:00,37,32,41,13,0.71,26,996,0,0,0,0,0
41962,22-07-2021 16:00,32,31,39,11,0.75,26,995,0,0,0,0,0
41963,22-07-2021 17:00,37,31,39,13,0.75,26,995,0,0,0,0,0
41964,22-07-2021 18:00,28,30,36,15,0.75,25,995,0,0,0,0,0
41965,22-07-2021 19:00,37,29,34,11,0.74,24,996,0,0,0,0,0
41966,22-07-2021 20:00,45,28,33,11,0.84,25,996,0,0,0,0,0
41967,22-07-2021 21:00,55,28,33,11,0.84,25,997,0,0,0,0,0
41968,22-07-2021 22:00,45,28,34,7,0.89,26,998,0,0,0,0,0
41969,22-07-2021 23:00,40,28,34,3,0.89,26,998,0,0,0,0,0
41970,23-07-2021 01:00,47,28,34,9,0.89,26,998,0,0,0,0,0
41971,23-07-2021 02:00,30,28,34,15,0.89,26,998,0,0,0,0,0
41972,23-07-2021 03:00,33,28,34,13,0.89,26,998,0,0,0,0,0
41973,23-07-2021 04:00,38,28,34,7,0.89,26,998,0,0,0,0,0
41974,23-07-2021 05:00,52,28,34,7,0.89,26,998,0,0,0,0,0
41975,23-07-2021 06:00,55,28,34,9,0.89,26,999,0,0,0,0,0
41976,23-07-2021 07:00,48,29,36,11,0.84,26,999,0,0,0,0,0
41977,23-07-2021 08:00,48,29,38,9,0.94,28,999,0,0,0,0,0
41978,23-07-2021 09:00,57,30,40,13,0.89,28,1000,0,0,0,0,0
41979,23-07-2021 10:00,57,31,42,15,0.84,28,1000,0,0,0,0,0
41980,23-07-2021 11:00,63,31,42,15,0.84,28,1000,0,0,0,0,0
41981,23-07-2021 12:00,77,32,44,13,0.79,28,1000,0,0,0,0,0
41982,23-07-2021 13:00,58,33,44,17,0.71,27,999,0,0,0,0,0
41983,23-07-2021 14:00,95,33,46,11,0.75,28,998,0,0,0,0,0
41984,23-07-2021 15:00,73,32,44,9,0.79,28,997,0,0,0,0,0
41985,23-07-2021 16:00,60,34,47,11,0.71,28,997,0,0,0,0,0
41986,23-07-2021 17:00,65,34,47,15,0.71,28,996,0,0,0,0,0
41987,23-07-2021 18:00,58,33,46,11,0.75,28,996,0,0,0,0,0
41988,23-07-2021 19:00,85,32,44,7,0.79,28,997,0,0,0,0,0
41989,23-07-2021 20:00,47,32,44,9,0.79,28,997,0,0,0,0,0
41990,23-07-2021 21:00,70,30,39,9,0.84,27,999,0,0,0,0,0
41991,23-07-2021 22:00,73,30,39,7,0.84,27,999,0,0,0,0,0
41992,23-07-2021 23:00,60,30,40,6,0.89,28,1000,0,0,0,0,0
41993,24-07-2021 01:00,65,29,38,3,0.94,28,1000,0,0,0,0,0
41994,24-07-2021 02:00,57,29,38,7,0.94,28,999,0,0,0,0,0
41995,24-07-2021 03:00,83,29,38,6,0.94,28,999,0,0,0,0,0
41996,24-07-2021 04:00,273,29,38,3,0.94,28,998,0,0,0,0,0
41997,24-07-2021 05:00,340,29,38,3,0.94,28,999,0,0,0,0,0
41998,24-07-2021 06:00,301,29,38,3,0.94,28,1000,0,0,0,0,0
41999,24-07-2021 07:00,150,29,38,3,0.94,28,1000,0,0,0,0,0
42000,24-07-2021 08:00,200,31,47,7,0.94,30,1001,1,0,0,0,0
42001,24-07-2021 09:00,107,32,49,9,0.89,30,1001,1,0,0,0,0
42002,24-07-2021 10:00,120,33,50,9,0.84,30,1001,1,0,0,0,0
42003,24-07-2021 11:00,73,34,52,9,0.8,30,1001,0,0,0,0,0
42004,24-07-2021 12:00,48,35,47,11,0.63,27,1000,0,0,0,0,0
42005,24-07-2021 13:00,45,35,47,6,0.63,27,1000,0,0,0,0,0
42006,24-07-2021 14:00,52,35,45,11,0.6,26,999,0,0,0,0,0
42007,24-07-2021 15:00,70,33,46,9,0.75,28,999,1,0,0,0,0
42008,24-07-2021 16:00,65,32.5,44,11,0.75,27.5,999,1,0,0,0,0
42009,24-07-2021 17:00,75,32,42,6,0.75,27,999,0,1,0,0,0
42010,24-07-2021 18:00,87,32,42,3,0.75,27,998,0,0,0,0,0
42011,24-07-2021 19:00,65,32,42,3,0.75,27,998,0,0,0,0,0
42012,24-07-2021 20:00,67,31,41,6,0.79,27,999,0,1,0,0,0
42013,24-07-2021 21:00,80,31,42,7,0.84,28,999,0,1,0,0,0
42014,24-07-2021 22:00,80,31,42,3,0.84,28,1000,0,1,0,0,0
42015,24-07-2021 23:00,67,31,42,3,0.84,28,1000,0,1,0,0,0
42016,25-07-2021 01:00,163,29,36,3,0.84,26,999,0,1,0,0,0
42017,25-07-2021 02:00,315,29,36,3,0.84,26,999,0,1,0,0,0
42018,25-07-2021 03:00,250,28,34,3,0.89,26,999,0,1,0,0,0
42019,25-07-2021 04:00,257,28,34,6,0.89,26,999,0,1,0,0,0
42020,25-07-2021 05:00,287,29,37,6,0.89,27,999,0,1,0,0,0
42021,25-07-2021 06:00,150,29,38,6,0.94,28,1000,0,1,0,0,0
42022,25-07-2021 07:00,167,30,40,7,0.89,28,1000,0,1,0,0,0
42023,25-07-2021 08:00,197,32,44,9,0.79,28,1000,0,1,0,0,0
42024,25-07-2021 09:00,83,33,46,15,0.75,28,1001,0,1,0,0,0
42025,25-07-2021 10:00,68,34,45,15,0.67,27,1000,0,1,0,0,0
42026,25-07-2021 11:00,40,35,47,15,0.63,27,1000,0,1,0,0,0
42027,25-07-2021 12:00,27,35,49,11,0.67,28,1000,0,1,0,0,0
42028,25-07-2021 13:00,33,36,50,11,0.63,28,999,0,1,0,0,0
42029,25-07-2021 14:00,22,36,48,11,0.6,27,999,0,1,0,0,0
42030,25-07-2021 15:00,28,36,48,11,0.6,27,998,0,1,0,0,0
42031,25-07-2021 16:00,33,36,50,9,0.63,28,997,0,1,0,0,0
42032,25-07-2021 17:00,30,35,47,7,0.63,27,997,0,0,0,0,0
42033,25-07-2021 18:00,28,34,43,11,0.63,26,997,0,1,0,0,0
42034,25-07-2021 19:00,33,32,41,13,0.71,26,997,0,1,0,0,0
42035,25-07-2021 20:00,42,32,44,11,0.79,28,998,0,1,0,0,0
42036,25-07-2021 21:00,40,31,42,7,0.84,28,999,0,1,0,0,0
42037,25-07-2021 22:00,63,31,42,13,0.84,28,999,0,1,0,0,0
42038,25-07-2021 23:00,80,31,42,9,0.84,28,999,0,1,0,0,0
42039,26-07-2021 01:00,47,31,44,13,0.89,29,998,0,1,0,0,0
42040,26-07-2021 02:00,57,31,44,15,0.89,29,998,0,1,0,0,0
42041,26-07-2021 03:00,45,31,44,13,0.89,29,998,0,1,0,0,0
42042,26-07-2021 04:00,33,30,42,13,0.94,29,998,0,1,0,0,0
42043,26-07-2021 05:00,42,30,42,9,0.94,29,998,0,0,0,0,0
42044,26-07-2021 06:00,38,30,42,7,0.94,29,998,0,0,0,0,0
42045,26-07-2021 07:00,60,30,40,9,0.89,28,998,0,0,0,0,0
42046,26-07-2021 08:00,58,30,40,11,0.89,28,999,0,0,0,0,0
42047,26-07-2021 09:00,73,30,39,7,0.84,27,1000,0,0,0,0,0
42048,26-07-2021 10:00,77,30,39,7,0.84,27,1000,0,0,0,0,0
42049,26-07-2021 11:00,80,31,41,6,0.79,27,1000,0,0,0,0,0
42050,26-07-2021 12:00,95,31,41,7,0.79,27,999,0,0,0,0,0
42051,26-07-2021 13:00,123,32,42,6,0.75,27,999,0,0,0,0,0
42052,26-07-2021 14:00,95,32,42,7,0.75,27,998,0,0,0,0,0
42053,26-07-2021 15:00,110,32,42,9,0.75,27,997,0,0,0,0,0
42054,26-07-2021 16:00,133,31,42,9,0.84,28,997,0,0,0,0,1
42055,26-07-2021 17:00,193,31,42,7,0.84,28,996,0,0,0,0,0
42056,26-07-2021 18:00,180,31,42,11,0.84,28,996,0,0,0,0,0
42057,26-07-2021 19:00,133,30,39,9,0.84,27,996,0,0,0,0,0
42058,26-07-2021 20:00,107,30,39,9,0.84,27,996,0,0,0,0,0
42059,26-07-2021 21:00,140,30,39,6,0.84,27,997,0,0,0,0,0
42060,26-07-2021 22:00,127,30,39,6,0.84,27,997,0,0,0,0,0
42061,26-07-2021 23:00,97,30,39,3,0.84,27,997,0,0,0,0,0
42062,27-07-2021 01:00,103,30,39,3,0.84,27,997,0,0,0,0,0
42063,27-07-2021 02:00,127,29.25,37.5,3,0.8775,27,996.25,0,0,0,0,0
42064,27-07-2021 03:00,130,29,37,3,0.89,27,996,0,0,0,0,0
42065,27-07-2021 04:00,123,29,38,3,0.94,28,996,0,0,0,0,0
42066,27-07-2021 05:00,107,29,38,7,0.94,28,996,1,0,0,0,0
42067,27-07-2021 06:00,88,28,35,13,0.94,27,996,1,0,0,0,0
42068,27-07-2021 07:00,77,27,33,11,1,27,997,1,0,0,0,0
42069,27-07-2021 10:00,40,27,33,11,1,27,997,0,0,1,0,0
42070,27-07-2021 11:00,47,28,35,11,0.94,27,997,0,0,0,0,0
42071,27-07-2021 12:00,48,29,38,13,0.94,28,996,0,0,0,0,0
42072,27-07-2021 13:00,40,29,38,9,0.94,28,996,0,0,0,0,0
42073,27-07-2021 14:00,68,29,40,7,1,29,996,1,0,0,0,0
42074,27-07-2021 15:00,45,29,40,9,1,29,995,1,0,0,0,0
42075,27-07-2021 16:00,65,29,40,9,1,29,995,1,0,0,0,0
42076,27-07-2021 17:00,63,29,40,11,1,29,995,1,0,0,0,0
42077,27-07-2021 18:00,33,28,36,9,1,28,995,1,0,0,0,0
42078,27-07-2021 19:00,23,28,36,3,1,28,995,1,0,0,0,0
42079,27-07-2021 20:00,32,27,33,7,1,27,996,0,0,0,0,0
42080,27-07-2021 21:00,48,27,33,3,1,27,997,0,0,1,0,0
42081,27-07-2021 22:00,57,28,35,3,0.94,27,997,0,0,0,0,1
42082,27-07-2021 23:00,58,28,35,3,0.94,27,997,0,0,0,0,1
42083,28-07-2021 02:00,32,27,33,3,1,27,996,1,0,0,0,0
42084,28-07-2021 03:00,27,27,32,15,0.94,26,996,1,0,0,0,0
42085,28-07-2021 04:00,38,27,32,15,0.94,26,995,1,0,0,0,0
42086,28-07-2021 05:00,32,27,32,7,0.94,26,996,1,0,0,0,0
42087,28-07-2021 06:00,33,27,32,7,0.94,26,997,1,0,0,0,0
42088,28-07-2021 07:00,50,27,32,7,0.94,26,998,1,0,0,0,0
42089,28-07-2021 08:00,48,27,33,9,1,27,998,1,0,0,0,0
42090,28-07-2021 09:00,52,27,33,7,1,27,998,1,0,0,0,0
42091,28-07-2021 10:00,45,27,33,15,1,27,999,1,0,0,0,0
42092,28-07-2021 11:00,48,27,33,13,1,27,999,1,0,0,0,0
42093,28-07-2021 12:00,32,27,33,11,1,27,999,1,0,0,0,0
42094,28-07-2021 13:00,10,26,28,9,1,26,999,1,0,0,0,0
42095,28-07-2021 14:00,12,26,28,9,1,26,998,1,0,0,0,0
42096,28-07-2021 15:00,10,26,28,9,1,26,998,1,0,0,0,0
42097,28-07-2021 16:00,33,26,28,11,1,26,997,1,0,0,0,0
42098,28-07-2021 17:00,23,26,28,9,1,26,997,0,0,1,0,0
42099,28-07-2021 18:00,28,27,32,7,0.94,26,997,0,0,0,0,1
42100,28-07-2021 20:00,30,27,32,6,0.94,26,998,0,0,0,0,0
42101,28-07-2021 21:00,37,27,32,7,0.94,26,999,0,0,0,0,0
42102,28-07-2021 22:00,27,27,32,6,0.94,26,999,0,0,0,0,0
42103,29-07-2021 01:00,48,26,28,3,0.94,25,998,0,0,0,0,0
42104,29-07-2021 02:00,45,26,28,3,0.94,25,998,0,0,0,0,0
42105,29-07-2021 03:00,27,26,28,3,0.94,25,998,0,0,0,0,0
42106,29-07-2021 04:00,27,26,28,3,0.94,25,998,0,0,0,0,0
42107,29-07-2021 05:00,23,26,28,3,0.94,25,997,0,0,0,0,0
42108,29-07-2021 06:00,27,26,28,3,1,26,998,0,0,0,0,0
42109,29-07-2021 07:00,30,27,32,6,0.94,26,998,0,0,0,0,0
42110,29-07-2021 08:00,28,28,35,11,0.94,27,999,0,0,0,0,0
42111,29-07-2021 09:00,32,29,38,11,0.94,28,999,0,0,0,0,0
42112,29-07-2021 10:00,52,29,38,7,0.94,28,999,0,0,0,0,1
42113,29-07-2021 11:00,38,30,40,7,0.89,28,999,0,0,0,0,1
42114,29-07-2021 12:00,67,30,44,7,1,30,999,0,0,0,0,1
42115,29-07-2021 13:00,73,31,47,7,0.94,30,998,0,0,0,0,0
42116,29-07-2021 14:00,58,32,46,6,0.84,29,998,1,0,0,0,0
42117,29-07-2021 15:00,55,31,41,13,0.79,27,997,1,0,0,0,0
42118,29-07-2021 16:00,57,31,42,15,0.84,28,997,1,0,0,0,0
42119,29-07-2021 17:00,50,30,39,13,0.84,27,997,1,0,0,0,0
42120,29-07-2021 18:00,63,29,38,9,0.94,28,997,1,0,0,0,0
42121,29-07-2021 19:00,55,29,38,6,0.94,28,998,1,0,0,0,0
42122,29-07-2021 20:00,47,29,40,6,1,29,998,1,0,0,0,0
42123,29-07-2021 21:00,70,29,40,7,1,29,999,1,0,0,0,0
42124,29-07-2021 22:00,50,28,36,6,1,28,999,1,0,0,0,0
42125,29-07-2021 23:00,68,28,36,9,1,28,1000,1,0,0,0,0
42126,30-07-2021 01:00,63,28,36,7,1,28,999,1,0,0,0,0
42127,30-07-2021 02:00,58,28,36,7,1,28,999,1,0,0,0,0
42128,30-07-2021 03:00,80,27,33,6,1,27,999,0,0,0,0,1
42129,30-07-2021 04:00,87,27,33,3,1,27,999,0,0,0,0,1
42130,30-07-2021 05:00,70,27,33,3,1,27,999,0,0,0,0,1
42131,30-07-2021 06:00,110,27,33,6,1,27,999,0,0,0,0,1
42132,30-07-2021 07:00,87,27,33,3,1,27,999,0,0,0,0,0
42133,30-07-2021 08:00,77,27,32,3,0.94,26,1000,0,0,0,0,0
42134,30-07-2021 09:00,120,28,35,3,0.94,27,1001,0,0,0,0,0
42135,30-07-2021 10:00,163,28,35,3,0.94,27,1001,0,0,0,0,1
42136,30-07-2021 11:00,160,27,33,9,1,27,1001,0,0,0,0,0
42137,30-07-2021 12:00,143,29,38,6,0.94,28,1000,0,0,0,0,0
42138,30-07-2021 13:00,63,30,40,6,0.89,28,999,1,0,0,0,0
42139,30-07-2021 14:00,73,31,42,6,0.84,28,999,1,0,0,0,0
42140,30-07-2021 15:00,75,33,46,7,0.75,28,998,1,0,0,0,0
42141,30-07-2021 16:00,48,26,28,19,0.94,25,998,1,0,0,0,0
42142,30-07-2021 17:00,47,27,32,7,0.94,26,998,0,0,1,0,0
42143,30-07-2021 18:00,12,27,32,6,0.94,26,997,0,0,1,0,0
42144,30-07-2021 19:00,15,27,32,7,0.94,26,998,0,0,0,0,1
42145,30-07-2021 21:00,40,27,32,6,0.94,26,999,0,0,0,0,1
42146,30-07-2021 22:00,52,27,32,7,0.94,26,1000,0,0,0,0,1
42147,30-07-2021 23:00,42,27,32,9,0.94,26,1000,1,0,0,0,0
42148,31-07-2021 01:00,60,27,32,11,0.94,26,1000,1,0,0,0,0
42149,31-07-2021 02:00,42,27,32,9,0.94,26,999,0,0,0,0,1
42150,31-07-2021 03:00,40,27,32,11,0.94,26,999,0,0,0,0,1
42151,31-07-2021 05:00,47,26,28,11,0.94,25,999,0,0,0,0,1
42152,31-07-2021 06:00,52,26,28,15,0.94,25,999,0,0,0,0,1
42153,31-07-2021 07:00,60,27,32,13,0.94,26,1000,0,0,0,0,0
42154,31-07-2021 08:00,38,29,37,15,0.89,27,1000,0,1,0,0,0
42155,31-07-2021 09:00,23,30,39,17,0.84,27,1001,0,0,0,0,0
42156,31-07-2021 10:00,42,30,39,13,0.84,27,1001,0,0,0,0,0
42157,31-07-2021 11:00,40,30,39,13,0.84,27,1001,0,0,0,0,0
42158,31-07-2021 12:00,52,31,42,11,0.84,28,1001,0,0,0,0,0
42159,31-07-2021 13:00,55,31,42,11,0.84,28,1001,0,0,0,0,0
42160,31-07-2021 14:00,33,32,46,11,0.84,29,1000,0,0,0,0,0
42161,31-07-2021 15:00,47,33,46,9,0.75,28,999,0,0,0,0,0
42162,31-07-2021 16:00,58,33,46,9,0.75,28,998,0,0,0,0,0
42163,31-07-2021 17:00,40,34,47,13,0.71,28,998,0,0,0,0,0
42164,31-07-2021 18:00,37,33,44,9,0.71,27,998,0,0,0,0,0
42165,31-07-2021 19:00,32,33,44,9,0.71,27,998,0,0,0,0,0
42166,31-07-2021 20:00,33,31,41,6,0.79,27,999,0,0,0,0,0
42167,31-07-2021 21:00,57,30,40,3,0.89,28,1000,0,0,0,0,0
42168,31-07-2021 22:00,50,30,40,3,0.89,28,1000,0,0,0,0,0
42169,31-07-2021 23:00,83,30,40,3,0.89,28,1000,0,0,0,0,0
42170,01-08-2021 01:00,85,29,38,3,0.94,28,999,0,0,0,0,0
42171,01-08-2021 02:00,113,29,38,3,0.94,28,999,0,0,0,0,0
42172,01-08-2021 03:00,133,28,35,7,0.94,27,999,0,0,0,0,0
42173,01-08-2021 04:00,88,28,35,3,0.94,27,999,1,0,0,0,0
42174,01-08-2021 05:00,42,28,35,6,0.94,27,999,1,0,0,0,0
42175,01-08-2021 06:00,60,26,28,17,0.94,25,1000,1,0,0,0,0
42176,01-08-2021 07:00,52,25,26,9,0.94,24,1001,1,0,0,0,0
42177,01-08-2021 10:00,3,26,28,3,1,26,1000,1,0,0,0,0
42178,01-08-2021 11:00,28,27,32,3,0.94,26,1000,1,0,0,0,0
42179,01-08-2021 12:00,38,28,36,6,1,28,1000,0,0,0,0,1
42180,01-08-2021 13:00,52,29,40,7,1,29,999,0,0,0,0,0
42181,01-08-2021 14:00,63,30,42,3,0.94,29,998,0,0,0,0,0
42182,01-08-2021 15:00,73,30,42,7,0.94,29,998,0,0,0,0,0
42183,01-08-2021 16:00,60,31,44,7,0.89,29,997,0,0,0,0,0
42184,01-08-2021 17:00,58,31,44,7,0.89,29,997,0,0,0,0,0
42185,01-08-2021 18:00,65,31,42,6,0.84,28,997,0,0,0,0,0
42186,01-08-2021 19:00,57,30,40,6,0.89,28,998,0,1,0,0,0
42187,01-08-2021 20:00,42,30,40,3,0.89,28,998,0,1,0,0,0
42188,01-08-2021 21:00,77,29,38,3,0.94,28,999,0,1,0,0,0
42189,01-08-2021 22:00,103,29,38,6,0.94,28,999,0,1,0,0,0
42190,01-08-2021 23:00,95,29,38,6,0.94,28,999,0,1,0,0,0
42191,02-08-2021 01:00,93,28,35,3,0.94,27,998,0,1,0,0,0
42192,02-08-2021 02:00,93,28,35,3,0.94,27,998,0,1,0,0,0
42193,02-08-2021 03:00,97,28,35,3,0.94,27,998,0,1,0,0,0
42194,02-08-2021 04:00,98,28,35,3,0.94,27,998,0,1,0,0,0
42195,02-08-2021 05:00,92,27,32,3,0.94,26,998,1,0,0,0,0
42196,02-08-2021 06:00,170,27,32,3,0.94,26,999,1,0,0,0,0
42197,02-08-2021 07:00,207,27,32,3,0.94,26,999,0,0,0,0,0
42198,02-08-2021 08:00,223,28,35,6,0.94,27,1000,0,0,0,0,1
42199,02-08-2021 09:00,253,29,38,7,0.94,28,1001,0,0,0,0,1
42200,02-08-2021 10:00,123,30,40,7,0.89,28,1001,0,0,0,0,1
42201,02-08-2021 11:00,65,30,44,9,1,30,1001,0,0,0,0,1
42202,02-08-2021 12:00,63,32,46,11,0.84,29,1001,0,0,0,0,1
42203,02-08-2021 13:00,70,32,46,13,0.84,29,1000,0,0,0,0,1
42204,02-08-2021 14:00,63,28,35,19,0.94,27,999,1,0,0,0,0
42205,02-08-2021 15:00,50,28,35,9,0.94,27,999,1,0,0,0,0
42206,02-08-2021 16:00,30,27,32,6,0.94,26,998,1,0,0,0,0
42207,02-08-2021 17:00,37,28,35,11,0.94,27,998,1,0,0,0,0
42208,02-08-2021 18:00,27,29,38,11,0.94,28,998,0,0,0,0,0
42209,02-08-2021 19:00,50,28,35,7,0.94,27,999,0,0,0,0,0
42210,02-08-2021 20:00,42,29,38,9,0.94,28,999,0,0,0,0,0
42211,02-08-2021 21:00,47,28,36,7,1,28,1000,0,0,0,0,0
42212,02-08-2021 22:00,68,28,36,6,1,28,1001,0,0,0,0,0
42213,02-08-2021 23:00,68,28,36,3,1,28,1001,0,0,0,0,0
42214,03-08-2021 01:00,80,28,36,7,1,28,1000,0,0,0,0,0
42215,03-08-2021 02:00,68,28,36,9,1,28,1000,0,0,0,0,0
42216,03-08-2021 03:00,93,28,36,9,1,28,1000,0,0,0,0,0
42217,03-08-2021 04:00,80,27,33,7,1,27,1000,0,0,0,0,0
42218,03-08-2021 05:00,60,27,33,7,1,27,1000,0,0,0,0,0
42219,03-08-2021 06:00,65,27,33,9,1,27,1001,0,1,0,0,0
42220,03-08-2021 07:00,55,28,35,11,0.94,27,1001,0,1,0,0,0
42221,03-08-2021 08:00,50,28,36,11,1,28,1001,0,1,0,0,0
42222,03-08-2021 09:00,70,29,38,13,0.94,28,1001,0,1,0,0,0
42223,03-08-2021 10:00,60,30,39,13,0.84,27,1001,0,1,0,0,0
42224,03-08-2021 11:00,65,31,41,11,0.79,27,1002,0,1,0,0,0
42225,03-08-2021 12:00,68,32,41,20,0.71,26,1001,0,0,0,0,0
42226,03-08-2021 13:00,45,32,41,19,0.71,26,1001,0,0,0,0,0
42227,03-08-2021 14:00,40,32,42,17,0.75,27,1000,0,0,0,0,0
42228,03-08-2021 15:00,27,32,42,19,0.75,27,999,0,0,0,0,0
42229,03-08-2021 16:00,27,33,44,15,0.71,27,999,0,1,0,0,0
42230,03-08-2021 17:00,27,33,44,15,0.71,27,999,0,1,0,0,0
42231,03-08-2021 18:00,30,31,39,13,0.75,26,999,0,1,0,0,0
42232,03-08-2021 19:00,47,30,37,11,0.79,26,999,0,1,0,0,0
42233,03-08-2021 20:00,40,30,39,9,0.84,27,1000,0,1,0,0,0
42234,03-08-2021 21:00,33,30,39,6,0.84,27,1001,0,1,0,0,0
42235,03-08-2021 22:00,48,29,37,7,0.89,27,1001,0,1,0,0,0
42236,03-08-2021 23:00,55,29,37,9,0.89,27,1001,0,1,0,0,0
42237,04-08-2021 01:00,50,29,37,7,0.89,27,1001,0,1,0,0,0
42238,04-08-2021 02:00,85,29,37,9,0.89,27,1001,0,1,0,0,0
42239,04-08-2021 03:00,63,29,37,9,0.89,27,1001,0,1,0,0,0
42240,04-08-2021 04:00,52,28,35,11,0.94,27,1001,0,1,0,0,0
42241,04-08-2021 05:00,52,28,35,7,0.94,27,1001,0,1,0,0,0
42242,04-08-2021 06:00,78,27,33,9,1,27,1001,0,1,0,0,0
42243,04-08-2021 07:00,67,28,35,9,0.94,27,1001,0,1,0,0,0
42244,04-08-2021 08:00,37,29,37,15,0.89,27,1002,0,1,0,0,0
42245,04-08-2021 09:00,27,30,37,15,0.79,26,1002,0,1,0,0,0
42246,04-08-2021 10:00,33,31,39,15,0.75,26,1003,0,1,0,0,0
42247,04-08-2021 11:00,60,32,41,17,0.71,26,1003,0,1,0,0,0
42248,04-08-2021 12:00,45,32,39,13,0.67,25,1003,0,1,0,0,0
42249,04-08-2021 13:00,47,33,39,15,0.59,24,1002,0,1,0,0,0
42250,04-08-2021 14:00,48,33,41,13,0.63,25,1001,0,1,0,0,0
42251,04-08-2021 15:00,40,33,42,11,0.67,26,1000,0,0,0,0,0
42252,04-08-2021 16:00,52,33,44,11,0.71,27,1000,0,0,0,0,0
42253,04-08-2021 17:00,37,33,44,9,0.71,27,1000,0,0,0,0,0
42254,04-08-2021 18:00,40,33,44,7,0.71,27,999,0,0,0,0,0
42255,04-08-2021 19:00,42,32,44,7,0.79,28,1000,0,0,0,0,0
42256,04-08-2021 20:00,48,31,42,7,0.84,28,1001,0,0,0,0,0
42257,04-08-2021 21:00,47,30,39,3,0.84,27,1001,0,1,0,0,0
42258,04-08-2021 22:00,58,29,37,6,0.89,27,1001,0,1,0,0,0
42259,04-08-2021 23:00,57,29,37,3,0.89,27,1002,0,1,0,0,0
42260,05-08-2021 01:00,113,29,37,3,0.89,27,1002,0,1,0,0,0
42261,05-08-2021 02:00,130,29,38,3,0.94,28,1001,0,1,0,0,0
42262,05-08-2021 03:00,240,28,36,3,1,28,1001,0,1,0,0,0
42263,05-08-2021 04:00,160,28,35,3,0.94,27,1001,0,1,0,0,0
42264,05-08-2021 05:00,75,28,35,3,0.94,27,1001,0,1,0,0,0
42265,05-08-2021 06:00,103,27,32,6,0.94,26,1001,0,1,0,0,0
42266,05-08-2021 07:00,87,28,35,7,0.94,27,1002,0,0,0,0,0
42267,05-08-2021 08:00,77,29,38,7,0.94,28,1002,0,0,0,0,0
42268,05-08-2021 09:00,80,30,40,9,0.89,28,1002,0,0,0,0,0
42269,05-08-2021 10:00,57,32,44,9,0.79,28,1002,0,0,0,0,0
42270,05-08-2021 11:00,67,33,46,9,0.75,28,1003,1,0,0,0,0
42271,05-08-2021 12:00,70,31,42,11,0.84,28,1002,1,0,0,0,0
42272,05-08-2021 13:00,85,30,40,15,0.89,28,1002,0,0,0,0,1
42273,05-08-2021 14:00,22,32,44,11,0.79,28,1001,0,0,0,0,1
42274,05-08-2021 15:00,45,33,44,7,0.71,27,1000,0,0,0,0,0
42275,05-08-2021 16:00,50,34,45,9,0.67,27,1000,0,0,0,0,0
42276,05-08-2021 17:00,48,33,44,9,0.71,27,999,0,0,0,0,0
42277,05-08-2021 18:00,57,33,44,7,0.71,27,999,0,0,0,0,0
42278,05-08-2021 19:00,60,31,39,6,0.75,26,1000,0,1,0,0,0
42279,05-08-2021 20:00,48,31,39,9,0.75,26,1000,0,1,0,0,0
42280,05-08-2021 21:00,50,31,41,9,0.79,27,1001,0,1,0,0,0
42281,05-08-2021 22:00,52,30,39,7,0.84,27,1001,0,1,0,0,0
